physician_id_hash,provider_name_first,provider_name_last,ordering_physician_dea_hash,specialty_code,network_participant
/zABKEN/kcL8LdXmEXvnBA==,Al,Sten,/zABKEN/kcL8LdXmEXvnBA==,93,true
g/5AyD5o1LHXDoCoV3ThWQ==,Oscar,Gwinn,g/5AyD5o1LHXDoCoV3ThWQ==,18,true
M2Xkpgobgv6j2Ptk+Guw9g==,Eulah,Ishikawa,M2Xkpgobgv6j2Ptk+Guw9g==,8,true
xIrk+hMn/0b2Z3TvRquPFw==,Celsa,Loehner,xIrk+hMn/0b2Z3TvRquPFw==,11,true
ZJd92pE7h70REGcTkTAJlQ==,Rosina,Eiland,ZJd92pE7h70REGcTkTAJlQ==,N/A,true
aVEQ3BnI/UmVtyIlPLj5XQ==,Olive,Rynn,aVEQ3BnI/UmVtyIlPLj5XQ==,N/A,false
luY/bLwA5kYa/KL8Co71pg==,Chantel,Poss,luY/bLwA5kYa/KL8Co71pg==,11,true
GDkulXahhZN5JwtixbShCQ==,Victor,Garrott,GDkulXahhZN5JwtixbShCQ==,8,false
xRY+RYes/t8rqiycCnDIcg==,Annelle,Goldstein,xRY+RYes/t8rqiycCnDIcg==,50,true
MiVFUq2yBe/bH4k0+wlm2A==,Jaimee,Deodato,MiVFUq2yBe/bH4k0+wlm2A==,8,false
KDzrtQkFyNjjFVH9cnbUAg==,Kenda,Fried,KDzrtQkFyNjjFVH9cnbUAg==,93,true
f2D7vUQAhE0T6XUY9R+VAQ==,Ken,Swartley,f2D7vUQAhE0T6XUY9R+VAQ==,50,false
eAJI8Re5fA3o06T2M2AccA==,Olin,Atwood,eAJI8Re5fA3o06T2M2AccA==,11,false
vUDlhljJBFIZOM6lgyv4yg==,Floyd,Gouchie,vUDlhljJBFIZOM6lgyv4yg==,N/A,false
gp+lzTuZMYL3i3RcHbEMoA==,Ellen,Zmolek,gp+lzTuZMYL3i3RcHbEMoA==,86,false
lFZLtWm6k0nGN0rBM9HQEg==,Jeremy,Ablang,lFZLtWm6k0nGN0rBM9HQEg==,8,false
Lx2fRwYK4vdiTMUDywmbjw==,Joselyn,Boje,Lx2fRwYK4vdiTMUDywmbjw==,50,false
JsO6R9mwh5DxgzKueo/jSg==,Neal,Leckband,JsO6R9mwh5DxgzKueo/jSg==,8,false
acEauGstbvMOJxJslRLB2Q==,Clarence,Romkema,acEauGstbvMOJxJslRLB2Q==,4,false
U93rtt/vSxED51S8fsz5RQ==,Peg,Knollenberg,U93rtt/vSxED51S8fsz5RQ==,8,false
3DATaDj5cfRFfL5KGwY9VQ==,Adell,Taggert,3DATaDj5cfRFfL5KGwY9VQ==,41,false
0u5ygmQxX5Hw1oX8HLHStQ==,Harmony,Clain,0u5ygmQxX5Hw1oX8HLHStQ==,8,false
/PtpMtBGquYIf5E8J4W1GQ==,Lynell,Zavesky,/PtpMtBGquYIf5E8J4W1GQ==,93,true
ZZ1bNjbDw/QSVSwkaUEeww==,Janis,Reinwald,ZZ1bNjbDw/QSVSwkaUEeww==,8,true
GDe1UZm8X8V55qA/IfLLjw==,Sook,Monzingo,GDe1UZm8X8V55qA/IfLLjw==,20,false
irbPlw6rG2/cc51/l0tW1Q==,Otelia,Volcko,irbPlw6rG2/cc51/l0tW1Q==,50,false
WMGD0nZrnTQB6MZhPOA3ng==,Mi,Ortmeier,WMGD0nZrnTQB6MZhPOA3ng==,97,false
sialMjErn4qLAm3VlNWM1Q==,Darnell,Ereth,sialMjErn4qLAm3VlNWM1Q==,8,false
11tuAXV4tu8377raAVHhlA==,Felton,Delawyer,11tuAXV4tu8377raAVHhlA==,50,false
9/KWVDX8IOmMX0I2bQTNhA==,Kittie,Boehm,9/KWVDX8IOmMX0I2bQTNhA==,34,true
q6JUu6tVtwrv7OhnDkTP/g==,Daina,Adler,q6JUu6tVtwrv7OhnDkTP/g==,11,false
i/wQEgtUO6feldGwEqkwpQ==,Dusty,Mabel,i/wQEgtUO6feldGwEqkwpQ==,11,true
1xPlfpoV8cIsTJEjLTJdhg==,Elvia,Easker,1xPlfpoV8cIsTJEjLTJdhg==,11,true
rTWbV5k4DRUz1NDp2CcYmg==,Diamond,Amble,rTWbV5k4DRUz1NDp2CcYmg==,11,false
UH6+qb6W8hXOVA8IHQcZMQ==,Everette,Genson,UH6+qb6W8hXOVA8IHQcZMQ==,8,true
PhkHRQvNr66NY4lHTVyeog==,Cory,Habrock,PhkHRQvNr66NY4lHTVyeog==,41,false
vFyiej8xqjhujfr4paSXPQ==,Shantelle,Gozalez,vFyiej8xqjhujfr4paSXPQ==,N/A,false
BPIcjxPLhpHuJu3GMaU+Ew==,Fred,Jagers,BPIcjxPLhpHuJu3GMaU+Ew==,18,true
piZZFBoNBAwvxzAnGqsFbA==,Julietta,Matza,piZZFBoNBAwvxzAnGqsFbA==,8,true
XtrpjwCTz9jjq6YAIXmm5Q==,Tanika,Moment,XtrpjwCTz9jjq6YAIXmm5Q==,89,false
crKG7n/NpwDXVhZa6BtrUA==,Yvonne,Forcum,crKG7n/NpwDXVhZa6BtrUA==,93,false
72/mCJ+4BERkxD3UDE3IVA==,Enrique,Terherst,72/mCJ+4BERkxD3UDE3IVA==,8,false
zKVbgXjHGrjuKBB0+sxDOg==,Vonnie,Carza,zKVbgXjHGrjuKBB0+sxDOg==,48,false
IWf/xaKsiu8bamxbMDQJwQ==,Karolyn,Levey,IWf/xaKsiu8bamxbMDQJwQ==,86,true
SQjVxEVj/rZShK6jmVh+gg==,Ngoc,Kevan,SQjVxEVj/rZShK6jmVh+gg==,N/A,true
KtNiowl+kOP8ffthUNRW2w==,Fredda,Sapardanis,KtNiowl+kOP8ffthUNRW2w==,86,false
r7UsnOJI783KAdfvXhVQPg==,Lia,Aubrecht,r7UsnOJI783KAdfvXhVQPg==,C0,true
eNmj+o2/lS5whLG3AsbNRA==,Dan,Orey,eNmj+o2/lS5whLG3AsbNRA==,N/A,true
69/Cp7+hOy7vyfbST7gvTQ==,Kasey,Friedman,69/Cp7+hOy7vyfbST7gvTQ==,8,false
QXYFdAWDfX8wyOBAdaFM1Q==,Mica,Chaiken,QXYFdAWDfX8wyOBAdaFM1Q==,86,true
dgW5AkaoNWpEJNNBI5/O/A==,Terrell,Hedspeth,dgW5AkaoNWpEJNNBI5/O/A==,8,true
or7AkUt9BZRe1w7V9sw4wA==,Minerva,Goodin,or7AkUt9BZRe1w7V9sw4wA==,11,false
LOGKyNI/OzNm1CLnDcAPRw==,Rosario,Ullah,LOGKyNI/OzNm1CLnDcAPRw==,78,false
Chy5FahuY5NSkoV7ZScVvA==,Deadra,Caswell,Chy5FahuY5NSkoV7ZScVvA==,97,false
2bYOmTwrEZfKfrC0MexKWg==,Marquis,Leonardi,2bYOmTwrEZfKfrC0MexKWg==,8,true
qTJ9cFUe4dHTvPBV0+w5EA==,Min,Wilkes,qTJ9cFUe4dHTvPBV0+w5EA==,50,true
3zA9MbTxhbcc4jh6y5FqFg==,Donita,Pleva,3zA9MbTxhbcc4jh6y5FqFg==,8,true
5kzFU7JAqCB9vjn89OVQlQ==,George,Lenoue,5kzFU7JAqCB9vjn89OVQlQ==,29,false
6QKsQ5hYULyxflUF2NtLZg==,Britt,Newbert,6QKsQ5hYULyxflUF2NtLZg==,97,false
WimGCf4aaM6CDtnN4rmiCA==,Min,Brochhausen,WimGCf4aaM6CDtnN4rmiCA==,82,false
U4X8sfydNr2pC0p6ioHFiQ==,Casey,Malagarie,U4X8sfydNr2pC0p6ioHFiQ==,8,false
RNbPSyGSc03sMGTQrCEwvQ==,Beryl,Sugarman,RNbPSyGSc03sMGTQrCEwvQ==,50,false
ih1rdJ4hWfDAnCs8apqwOA==,Pricilla,Tinstman,ih1rdJ4hWfDAnCs8apqwOA==,7,false
wPAYRHd5XSCMK4qeqm24pw==,Carleen,Forte,wPAYRHd5XSCMK4qeqm24pw==,18,false
krd+/ap6BMOzAXenaGvMOA==,Chin,Stramiello,krd+/ap6BMOzAXenaGvMOA==,39,false
/vE++qUbVOvmYXXhaZafSQ==,Ted,Ospital,/vE++qUbVOvmYXXhaZafSQ==,50,false
oB85vrGA1X4+h9jprpv1VA==,Ping,Loveman,oB85vrGA1X4+h9jprpv1VA==,11,true
gwBm5ITwCtiszePdbw5VPQ==,Evan,Netter,gwBm5ITwCtiszePdbw5VPQ==,N/A,false
R65XUEwO+7iZy+rDmwLozQ==,Irene,Pena,R65XUEwO+7iZy+rDmwLozQ==,N/A,true
6uwu8br3eil8pxBy8ah5Rg==,Quyen,Wetzell,6uwu8br3eil8pxBy8ah5Rg==,93,false
yHOkppmkNoVqVdD2g0PRGg==,Nathanial,Wolsky,yHOkppmkNoVqVdD2g0PRGg==,N/A,true
72VVI25MqNMIG3R3th8Ruw==,Renetta,Pezzulo,72VVI25MqNMIG3R3th8Ruw==,86,false
upcOLG17UyABNvHpYO2VMw==,Carmelo,Meza,upcOLG17UyABNvHpYO2VMw==,23,true
O08cBMmkJ2Pl6F9C92axAw==,Melissa,Parrilla,O08cBMmkJ2Pl6F9C92axAw==,97,false
X3sUcYvf9E7le+gDs6WVww==,Tanika,Sandeen,X3sUcYvf9E7le+gDs6WVww==,11,false
l72/VYcZXVL0kHlOim3cXw==,Marvin,Baldino,l72/VYcZXVL0kHlOim3cXw==,2,false
7lXjryyCUHi/3lUftIbPmw==,Marco,Kordus,7lXjryyCUHi/3lUftIbPmw==,48,false
1F400/6TcVl3dceUBCXcAw==,Gwyn,Nipple,1F400/6TcVl3dceUBCXcAw==,25,false
ont/vitVHMK7dwI0mvYkRQ==,Mercedes,Kessell,ont/vitVHMK7dwI0mvYkRQ==,8,false
lhDzpA2Kim8kxeDxUji/Ng==,Almeda,Davtyan,lhDzpA2Kim8kxeDxUji/Ng==,93,true
utiBU0plrrPALunzt30L0w==,Afton,Bestine,utiBU0plrrPALunzt30L0w==,11,true
Esw6vDFtCE1cDchZ1NZpOg==,Norman,Tharrington,Esw6vDFtCE1cDchZ1NZpOg==,8,true
oENwcP6HEQMZWU9kl1aD9Q==,Tammi,Oderkirk,oENwcP6HEQMZWU9kl1aD9Q==,50,false
c7q7GkuXo2Xi9nndmcD0EQ==,Johanne,Trulove,c7q7GkuXo2Xi9nndmcD0EQ==,N/A,true
b2iEmd/eqBeHFkaP7FXeuQ==,Marilu,Cisar,b2iEmd/eqBeHFkaP7FXeuQ==,34,true
GOuUHWl023+UQnTx6+C6Dg==,Calandra,Levario,GOuUHWl023+UQnTx6+C6Dg==,7,false
wWAS8ZEdWQBNJfApY5evqw==,Minta,Mavle,wWAS8ZEdWQBNJfApY5evqw==,11,false
58buWLC6mdB8uoEdbggXSA==,Lidia,Vierk,58buWLC6mdB8uoEdbggXSA==,79,false
CYrG0q3TbSfOEZEUekMfVw==,Rigoberto,Vides,CYrG0q3TbSfOEZEUekMfVw==,20,false
Nvlew6wW9dgkEzpl8/ygIg==,Petra,Sulyma,Nvlew6wW9dgkEzpl8/ygIg==,86,false
aaEDNnIGHXXr8mN9Ku/7ew==,Jeni,Tryon,aaEDNnIGHXXr8mN9Ku/7ew==,93,true
GQzbeEWoi0t4vdn5sYp6OA==,German,Leonberger,GQzbeEWoi0t4vdn5sYp6OA==,50,true
KAziKN+9trMjDuGJ+P7gUQ==,Aida,Alvara,KAziKN+9trMjDuGJ+P7gUQ==,16,true
bqJKSIxqoRSAt80MPiY3tw==,Beatris,Grimlie,bqJKSIxqoRSAt80MPiY3tw==,86,false
JBZOCOjKT7dRDGOXJHi4hw==,Anglea,Pinckney,JBZOCOjKT7dRDGOXJHi4hw==,8,true
1clBw7LPpYsaHsSE9lAJ+w==,Refugio,Siebenaler,1clBw7LPpYsaHsSE9lAJ+w==,11,true
BBO9TTW3U8Rp1paKIf4yRA==,Soledad,Caroll,BBO9TTW3U8Rp1paKIf4yRA==,93,true
Vo1sCfev+/bPAzgK8O7OPg==,Ai,Hare,Vo1sCfev+/bPAzgK8O7OPg==,97,false
zCqF3UdZ3LaI9tWygdQwLg==,Vanna,Troop,zCqF3UdZ3LaI9tWygdQwLg==,11,true
KhIuMIe2cnqHaOH+e6c7ug==,Tifany,Glazewski,KhIuMIe2cnqHaOH+e6c7ug==,50,false
nS+aIS9TY0IThcxWwzsxaw==,Caterina,Ditzel,nS+aIS9TY0IThcxWwzsxaw==,N/A,false
f+x2vLb7NDAqOOCfMMaRhA==,Mariella,Duesing,f+x2vLb7NDAqOOCfMMaRhA==,97,false
FL6U1zO5fQF0/yQF8/tMQw==,Jared,Janice,FL6U1zO5fQF0/yQF8/tMQw==,4,false
EE1a/9gn2jh0jjtMsxGglg==,Bill,Stamos,EE1a/9gn2jh0jjtMsxGglg==,99,false
O1Z/EUGbJ5RyDD2ubEqAqQ==,Mollie,Doremus,O1Z/EUGbJ5RyDD2ubEqAqQ==,8,false
z6gxktOnkF1qOzQNtC+vYw==,Dennis,Cattladge,z6gxktOnkF1qOzQNtC+vYw==,50,false
ZctREBUFdBI9s0eAgMC3gA==,Hiram,Burkhammer,ZctREBUFdBI9s0eAgMC3gA==,11,false
k2ScxZR9ywgMFuUVgAk2/Q==,Barrie,Eide,k2ScxZR9ywgMFuUVgAk2/Q==,N/A,true
Y2Gn2WKdy8P65YZ4cg8EQA==,Aiko,Hafford,Y2Gn2WKdy8P65YZ4cg8EQA==,N/A,false
9NKDOESkkNoekWgu5hyTIQ==,Lindsey,Harrellson,9NKDOESkkNoekWgu5hyTIQ==,8,false
J4gpFd8y6Si9HgxoHXqpsQ==,Elizabeth,Strobeck,J4gpFd8y6Si9HgxoHXqpsQ==,N/A,false
Bgm76C3ZsNSzAbPqth/8Ew==,Amber,Dolinar,Bgm76C3ZsNSzAbPqth/8Ew==,48,false
c1zxjGm6WA6iEgKvwdBRqA==,Collen,Looney,c1zxjGm6WA6iEgKvwdBRqA==,50,false
jk9KoI7JiXroGfD1WeQQbA==,Mina,Critz,jk9KoI7JiXroGfD1WeQQbA==,39,false
Vhifv9lQoiWDHgeQXUBdbw==,Zoe,Manolis,Vhifv9lQoiWDHgeQXUBdbw==,N/A,false
UkzZzco+I+tFMLutUFOeQw==,Jone,Granville,UkzZzco+I+tFMLutUFOeQw==,11,true
5V5UWcrGa9MYJ7DdIUIN+w==,Sierra,Zerring,5V5UWcrGa9MYJ7DdIUIN+w==,N/A,false
FVYssMu36gxf/LkeWM3KDA==,Reid,Presutti,FVYssMu36gxf/LkeWM3KDA==,79,true
L4QMnE9BNzWO+K/09c/5tA==,Teodoro,Daugaard,L4QMnE9BNzWO+K/09c/5tA==,N/A,true
SKKqH/00edvkIOa/5LaUxg==,Pennie,Delaplane,SKKqH/00edvkIOa/5LaUxg==,97,false
9aRkyILhRIYrKMBDpI3Hfg==,Jestine,Gaufin,9aRkyILhRIYrKMBDpI3Hfg==,16,true
nPq71uEU3p3NDu2E1Dm2TA==,Johnie,Schenkelberg,nPq71uEU3p3NDu2E1Dm2TA==,23,false
OkgUMD9gJ65G/S2On1yMBg==,Selma,Mogle,OkgUMD9gJ65G/S2On1yMBg==,86,true
7QlOb9YlRCv/pP9nzfyP5w==,Shavonda,Lewellyn,7QlOb9YlRCv/pP9nzfyP5w==,97,false
phXYOjqFPu/1BqallIkU1A==,Yoko,Mycroft,phXYOjqFPu/1BqallIkU1A==,11,true
aJq4EiFFPgL0WMpuVr2oIQ==,Dan,Hewell,aJq4EiFFPgL0WMpuVr2oIQ==,8,false
gTUKyansjpgvia+RNvY3Lw==,Chance,Quartieri,gTUKyansjpgvia+RNvY3Lw==,8,false
9Hlxut8floUiqwTfAtvT2g==,Li,Filby,9Hlxut8floUiqwTfAtvT2g==,18,true
4t2h6BCdy+oshDzTp9VcmQ==,Ernestina,Older,4t2h6BCdy+oshDzTp9VcmQ==,8,false
/oNVmQIv5FxGhsXzUCYtyw==,Kimberely,Tsironis,/oNVmQIv5FxGhsXzUCYtyw==,50,false
WtTZwJFoNKfLHqY54ZcRJg==,Maria,Colorado,WtTZwJFoNKfLHqY54ZcRJg==,8,false
hyv7V+vuETbz+zQuuLU23Q==,Machelle,Esannason,hyv7V+vuETbz+zQuuLU23Q==,8,false
fGAIMgpq8ZwhVydgs6bJNw==,Tommie,Mccommons,fGAIMgpq8ZwhVydgs6bJNw==,N/A,false
9ZIDi6WWu0pKbnODsRht/w==,Iva,Bussiere,9ZIDi6WWu0pKbnODsRht/w==,93,true
CNdrlovbSDPTWHPuRcpiFQ==,Nickie,Krulicki,CNdrlovbSDPTWHPuRcpiFQ==,82,true
mT3WhtW+IWkbJopVniSHng==,Lianne,Rullan,mT3WhtW+IWkbJopVniSHng==,N/A,false
Go7RbuT328KHQ7mmoOYcaQ==,Maris,Kil,Go7RbuT328KHQ7mmoOYcaQ==,11,false
Jz6dRQWiyUriDlw32f0DfQ==,Asley,Dover,Jz6dRQWiyUriDlw32f0DfQ==,11,true
xCY0spvafnKMi+fC8p/mzQ==,Cathleen,Belvin,xCY0spvafnKMi+fC8p/mzQ==,93,true
6D8Yto1zKjz6Wn4LBi6aPg==,Estrella,Paugh,6D8Yto1zKjz6Wn4LBi6aPg==,50,false
KsArlKZKzDz5szFNo5zwyA==,Micheline,Munstermann,KsArlKZKzDz5szFNo5zwyA==,29,false
Eyt5LM7SJW+Ybn7vwCgkGQ==,Jamel,Manoni,Eyt5LM7SJW+Ybn7vwCgkGQ==,97,false
L741BxUnzu0hlrLGQbN9dQ==,Dallas,Dike,L741BxUnzu0hlrLGQbN9dQ==,97,false
QZOW916Z6l42YYjbCW5oKg==,Arlene,Musetti,QZOW916Z6l42YYjbCW5oKg==,N/A,false
QaKbJJJBFvp5bC9A19x4XQ==,Lottie,Laguardia,QaKbJJJBFvp5bC9A19x4XQ==,93,true
ja8EbHqF2MVCMJZtEM/gBg==,Tiffany,Swaynos,ja8EbHqF2MVCMJZtEM/gBg==,97,false
COltepjstIDntslG/c9m3A==,Travis,Meche,COltepjstIDntslG/c9m3A==,N/A,false
D5LAY7bwoXz20tBVhqebLw==,Savanna,Lamark,D5LAY7bwoXz20tBVhqebLw==,N/A,true
ADMOPZ8A61s45C0T2T47Ww==,Yasuko,Buscemi,ADMOPZ8A61s45C0T2T47Ww==,97,false
Nx93IQreexWTPz5h0/HBgA==,Rhonda,Ramsfield,Nx93IQreexWTPz5h0/HBgA==,N/A,false
xPNiSXMcQ6xuZ9s7vfvZWw==,Edwin,Asnicar,xPNiSXMcQ6xuZ9s7vfvZWw==,29,true
16aoglhphUAGB48HzBIgQQ==,Dannette,Schwering,16aoglhphUAGB48HzBIgQQ==,97,false
T+y/l6y80VUTjKvsjC6SNw==,Corinna,Borowik,T+y/l6y80VUTjKvsjC6SNw==,50,false
1elhw384ZcOobCTFImR0Kw==,Christia,Siwinski,1elhw384ZcOobCTFImR0Kw==,11,true
uBIFOh240RYu4ZWo6sqoHA==,Cordia,Cosner,uBIFOh240RYu4ZWo6sqoHA==,97,false
KrVhPzWLO5GX/eOTeUsbCg==,Linh,Oh,KrVhPzWLO5GX/eOTeUsbCg==,93,true
Y0ph/JSIcOAHh8ei4sumTg==,Echo,Epstein,Y0ph/JSIcOAHh8ei4sumTg==,8,true
v05mQ91YZsZzAXLcT2P/zA==,Nita,Camposano,v05mQ91YZsZzAXLcT2P/zA==,48,false
5l39qnJCBhvBg3o7OXpoNw==,Adam,Sholar,5l39qnJCBhvBg3o7OXpoNw==,N/A,true
3SRoTk4m3VEZYeYlAZpsmQ==,Ellie,Schweer,3SRoTk4m3VEZYeYlAZpsmQ==,8,false
0SsiRKdpmHfWlWvpxvH4Sw==,Myrtis,Jaecks,0SsiRKdpmHfWlWvpxvH4Sw==,34,false
DvOBVzw5yjmcBRziFKU7Zw==,Danelle,Turne,DvOBVzw5yjmcBRziFKU7Zw==,11,true
WuvmqBDoJIQX4st7vkKTrA==,Anja,Messing,WuvmqBDoJIQX4st7vkKTrA==,2,true
gOGKDJhdkF+Ugqv9TVWR8w==,Theressa,Wernz,gOGKDJhdkF+Ugqv9TVWR8w==,46,false
mzyl8gvKkO1+PmftpNk8LA==,Oralee,Eshbaugh,mzyl8gvKkO1+PmftpNk8LA==,11,true
OK0UN8cn5o8S8YpzigS43g==,Hilaria,Nordin,OK0UN8cn5o8S8YpzigS43g==,8,false
imnWMoo9Y5AorWUs0BdL6g==,Tyesha,Delva,imnWMoo9Y5AorWUs0BdL6g==,50,false
HuXyp1pk/LMOl/I9+1Ed2Q==,Raylene,Labounta,HuXyp1pk/LMOl/I9+1Ed2Q==,N/A,false
1MaicRjO47IxgtIb5NYgTQ==,Ladawn,Rochel,1MaicRjO47IxgtIb5NYgTQ==,97,false
hVLb2cWGdNw2DoPUNoWXkw==,Megan,Brandsrud,hVLb2cWGdNw2DoPUNoWXkw==,82,true
gBpMkguFkwxruKY/cC3Sag==,Wanetta,Schiappa,gBpMkguFkwxruKY/cC3Sag==,11,true
vdLEfpGS3CsFiv8uOoPy+g==,Krystin,Huit,vdLEfpGS3CsFiv8uOoPy+g==,29,false
A8Qjqp5PoBO31XLzTod2PA==,Armando,Torok,A8Qjqp5PoBO31XLzTod2PA==,8,false
256f8rrcCsYTvIBRcKn0yQ==,Marlin,Exley,256f8rrcCsYTvIBRcKn0yQ==,41,false
9aypD0rz+W4L5fKwH/TXdg==,Shawnna,Riesgo,9aypD0rz+W4L5fKwH/TXdg==,97,false
76ZfpHifWNIuTLkX1xeviQ==,Gwen,Ivrin,76ZfpHifWNIuTLkX1xeviQ==,86,true
8ifGWQL+hS033Z2EiA6U+A==,Regina,Lardner,8ifGWQL+hS033Z2EiA6U+A==,50,false
dqFyq9M8ibd9F6FvSoszlA==,Chandra,Birk,dqFyq9M8ibd9F6FvSoszlA==,11,true
6wZ2jqBTi9arCr8wADdKWA==,Rodolfo,Spraggins,6wZ2jqBTi9arCr8wADdKWA==,N/A,false
boAdoOHsEigAiOoACMQ5nw==,Roxane,Grimsley,boAdoOHsEigAiOoACMQ5nw==,41,false
EGVK7iq5dQbkAtGfUtzQMA==,Barrie,Benje,EGVK7iq5dQbkAtGfUtzQMA==,50,true
8uIQqxq+YHsONhV6V3Wu8g==,Vallie,Fernanders,8uIQqxq+YHsONhV6V3Wu8g==,93,true
biZheUpBC4qyVjs2AJbMcg==,Corinna,Maffucci,biZheUpBC4qyVjs2AJbMcg==,N/A,false
XNUo7djK3MruCnRrPsg+Qg==,Mirtha,Sturner,XNUo7djK3MruCnRrPsg+Qg==,50,false
FfHXwjgFsJ487DhT35Ek9g==,Basilia,Lippitt,FfHXwjgFsJ487DhT35Ek9g==,8,true
OD4EPMO+irq0WWSXqDookQ==,Darell,Kobryn,OD4EPMO+irq0WWSXqDookQ==,97,false
W22sSgbfEpuJ8/gG8wLEZw==,Alfonzo,Mckeone,W22sSgbfEpuJ8/gG8wLEZw==,11,false
Zj1CakRBPbBmB561at2b0g==,Alycia,Rubow,Zj1CakRBPbBmB561at2b0g==,93,false
L26z7vU3wmvz3CeSmdq3Fg==,Love,Martire,L26z7vU3wmvz3CeSmdq3Fg==,11,true
bd+MT7Dw7VxcGPyuS0OTxQ==,Robbie,Kandel,bd+MT7Dw7VxcGPyuS0OTxQ==,50,false
rBRGUSEFCDTce/jveJ92gQ==,Rolando,Schwantes,rBRGUSEFCDTce/jveJ92gQ==,8,false
w57QF4o1pYkChj7Mq5Iflg==,Dovie,Wellman,w57QF4o1pYkChj7Mq5Iflg==,8,false
D6H/Wwl8gwTg/QSRP2dXpA==,Susana,Demyan,D6H/Wwl8gwTg/QSRP2dXpA==,46,false
SEHYMQJYR0ak6iEGBs94mw==,Soon,Krokos,SEHYMQJYR0ak6iEGBs94mw==,4,false
0hUMcpPKk4ZA6eqb8SDdWA==,Aleshia,Blaich,0hUMcpPKk4ZA6eqb8SDdWA==,41,false
EavmfrQScgR4SHV3dKm1Vw==,Ashli,Vogtman,EavmfrQScgR4SHV3dKm1Vw==,50,false
R4dZfkugaj4QcQymNO7Y9w==,Dinah,Lones,R4dZfkugaj4QcQymNO7Y9w==,86,false
cP4C72MUpZP6879yCI+H2Q==,Deeanna,Lormand,cP4C72MUpZP6879yCI+H2Q==,93,true
9Jt6ldxnkyfdLyAo6Dxe9Q==,Alica,Penna,9Jt6ldxnkyfdLyAo6Dxe9Q==,N/A,false
cL3ADy+NJdGc9pkFsjcfqw==,Chu,Mitchiner,cL3ADy+NJdGc9pkFsjcfqw==,N/A,false
WhDifL7HNf0WFFSFJjS/4Q==,Nicola,Talvy,WhDifL7HNf0WFFSFJjS/4Q==,11,false
Cdwz7rvHUxdiAiVoPtN3Vw==,Shawanda,Moat,Cdwz7rvHUxdiAiVoPtN3Vw==,N/A,true
pmJC+wbU30XMpKYEaSE5MQ==,Dina,Denkins,pmJC+wbU30XMpKYEaSE5MQ==,3,false
a4S35xwz8ymvw74/Iyj7Rg==,Noelle,Pasternack,a4S35xwz8ymvw74/Iyj7Rg==,11,true
936mJafP8Pfy8YkdlL22Aw==,Elissa,Mathelier,936mJafP8Pfy8YkdlL22Aw==,7,false
RNGmJCH4RHq+J3zUn322OA==,Rod,Smead,RNGmJCH4RHq+J3zUn322OA==,N/A,true
lQUGBXDxVogTrOikJgErbA==,Prince,Anschutz,lQUGBXDxVogTrOikJgErbA==,97,false
dKd5irTr1+Sw3FNVvhWWlA==,Dwight,Dileo,dKd5irTr1+Sw3FNVvhWWlA==,8,false
ObkMmDBH2G1TsA+g8/4qog==,Temeka,Montaque,ObkMmDBH2G1TsA+g8/4qog==,48,false
MUpnHu8td+Z45gXHWflC0g==,Mignon,Mcdermett,MUpnHu8td+Z45gXHWflC0g==,20,false
iYmOZHBpgsV0bIY8uUxqJw==,Johanne,Torregrossa,iYmOZHBpgsV0bIY8uUxqJw==,97,false
PxXli/r86HYvlo7CqVt/YA==,Anja,Richards,PxXli/r86HYvlo7CqVt/YA==,50,true
BZ0XQoMq835FzCjl8pEy3g==,Rolanda,Stokes,BZ0XQoMq835FzCjl8pEy3g==,39,false
CRLqz0ywkTljiXod1m5uvw==,Bertram,Decristofaro,CRLqz0ywkTljiXod1m5uvw==,N/A,true
DFuvbMfMnoTB0QqlcB/i1g==,Michel,Toline,DFuvbMfMnoTB0QqlcB/i1g==,8,true
Uu82yJp4J3Xa9vKNtmsCQw==,Carlton,Aromin,Uu82yJp4J3Xa9vKNtmsCQw==,8,false
fiI0O+Nd0dk+tuKkWgLMQA==,Alissa,Rodal,fiI0O+Nd0dk+tuKkWgLMQA==,93,false
wqAz7U7X7etjnSalxS6BTg==,Lan,Wattigny,wqAz7U7X7etjnSalxS6BTg==,N/A,false
ZkZ27d+rcHcSyRPRxbIp/g==,Merle,Mcbrady,ZkZ27d+rcHcSyRPRxbIp/g==,97,false
v2UNKXT51E1I2nHpfL8/Ew==,Verona,Vawter,v2UNKXT51E1I2nHpfL8/Ew==,29,false
5QF63STaDAbmnIFlx+juiw==,Selene,Wildhaber,5QF63STaDAbmnIFlx+juiw==,8,false
B7uOeRx4dAPZvq2pxIBDpg==,Merrilee,Hubley,B7uOeRx4dAPZvq2pxIBDpg==,50,false
oIEWm8LKaDnVnSUDHArIVQ==,Theron,Rubens,oIEWm8LKaDnVnSUDHArIVQ==,11,true
sQGBjnxnQTQf0cYXiwkXhA==,Brady,Fera,sQGBjnxnQTQf0cYXiwkXhA==,11,false
MAKwZQ2+waImV6nzIXpoOw==,Teisha,Laford,MAKwZQ2+waImV6nzIXpoOw==,48,false
0L50GFNqYU+5cgmRbhQOvQ==,Tari,Golian,0L50GFNqYU+5cgmRbhQOvQ==,29,false
SYnnls0d4BZuRUHbfWTRsw==,Earl,Lezak,SYnnls0d4BZuRUHbfWTRsw==,N/A,false
TldyrIMxlkR7jwIidbeQkg==,Jefferson,Link,TldyrIMxlkR7jwIidbeQkg==,11,false
